generic_name,cases,rating
methylprednisolone,allergic rhinitis,0.1111111111111111
empagliflozin,"diabetes, type 2",1.0
ropinirole,restless legs syndrome,0.0
aripiprazole,depression,0.7777777777777778
dulaglutide,"diabetes, type 2",0.4444444444444444
nitrofurantoin,urinary tract infection,0.6666666666666666
lamotrigine,bipolar disorde,0.7777777777777778
desvenlafaxine,major depressive disorde,1.0
levonorgestrel,emergency contraception,1.0
clonazepam,panic disorde,0.7777777777777778
tioconazole,vaginal yeast infection,1.0
spironolactone,acne,0.6666666666666666
levonorgestrel,abnormal uterine bleeding,0.4444444444444444
zolmitriptan,migraine,1.0
calcitriol,psoriasis,0.7777777777777778
esomeprazole,erosive esophagitis,0.8888888888888888
desvenlafaxine,major depressive disorde,0.8888888888888888
diazepam,anxiety,1.0
liraglutide,obesity,0.0
liraglutide,"diabetes, type 2",1.0
aripiprazole,depression,1.0
clarithromycin,tonsillitis/pharyngitis,0.0
midazolam,light sedation,1.0
liraglutide,obesity,0.3333333333333333
tocilizumab,juvenile idiopathic arthritis,0.8888888888888888
armodafinil,obstructive sleep apnea/hypopnea syndrome,0.7777777777777778
oseltamivir,swine flu,0.7777777777777778
sitagliptin,"diabetes, type 2",1.0
adalimumab,psoriatic arthritis,0.8888888888888888
levonorgestrel,,0.1111111111111111
eszopiclone,insomnia,0.2222222222222222
metronidazole,giardiasis,0.8888888888888888
bicalutamide,prostate cance,1.0
olanzapine,depression,0.8888888888888888
eszopiclone,insomnia,1.0
levonorgestrel,emergency contraception,0.4444444444444444
oseltamivir,influenza,1.0
metronidazole,bacterial vaginitis,0.4444444444444444
gabapentin,pain,0.6666666666666666
levonorgestrel,emergency contraception,1.0
celecoxib,osteoarthritis,0.6666666666666666
glipizide,"diabetes, type 2",0.8888888888888888
valacyclovir,cold sores,0.8888888888888888
desvenlafaxine,depression,0.7777777777777778
levonorgestrel,birth control,0.6666666666666666
aripiprazole,tourette's syndrome,1.0
metronidazole,trichomoniasis,1.0
levonorgestrel,birth control,0.5555555555555556
liraglutide,obesity,1.0
gabapentin,ibromyalgia,0.6666666666666666
diazepam,muscle spasm,1.0
rosuvastatin,"high cholesterol, familial heterozygous",1.0
levonorgestrel,emergency contraception,1.0
estradiol,atrophic vaginitis,1.0
topiramate,migraine prevention,0.8888888888888888
cefprozil,bronchitis,0.7777777777777778
alprazolam,anxiety,0.7777777777777778
bisacodyl,constipation,0.3333333333333333
metronidazole,trichomoniasis,0.7777777777777778
zaleplon,insomnia,0.0
adapalene,acne,1.0
diazepam,temporomandibular joint disorde,1.0
rivaroxaban,pulmonary embolism,1.0
lamotrigine,bipolar disorde,1.0
mirtazapine,major depressive disorde,0.7777777777777778
adalimumab,psoriatic arthritis,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,1.0
levonorgestrel,birth control,0.8888888888888888
clindamycin,bacterial infection,0.0
apremilast,psoriatic arthritis,0.0
ibuprofen,headache,1.0
metronidazole,bacterial vaginitis,0.3333333333333333
mirtazapine,depression,0.5555555555555556
telmisartan,high blood pressure,0.7777777777777778
desvenlafaxine,depression,0.1111111111111111
clonazepam,anxiety,1.0
nitrofurantoin,urinary tract infection,0.7777777777777778
metronidazole,trichomoniasis,0.4444444444444444
rivaroxaban,pulmonary embolism,0.7777777777777778
nitrofurantoin,urinary tract infection,0.0
liraglutide,obesity,0.7777777777777778
lorazepam,anxiety,0.8888888888888888
diazepam,anxiety,1.0
sucralfate,stomach ulce,0.2222222222222222
lamotrigine,bipolar disorde,0.7777777777777778
lubiprostone,"constipation, chronic",1.0
olanzapine,bipolar disorde,0.7777777777777778
omalizumab,"asthma, maintenance",0.0
eszopiclone,insomnia,0.0
tranexamic acid,menorrhagia,1.0
tioconazole,vaginal yeast infection,1.0
ribavirin,hepatitis c,0.0
valsartan,high blood pressure,0.3333333333333333
bisacodyl,constipation,0.2222222222222222
topiramate,migraine prevention,0.6666666666666666
levonorgestrel,birth control,1.0
desvenlafaxine,anxiety,0.7777777777777778
tranexamic acid,menstrual disorders,1.0
clarithromycin,sinusitis,0.0
suvorexant,insomnia,1.0
fluconazole,vaginal yeast infection,1.0
melatonin,insomnia,0.5555555555555556
baclofen,muscle twitching,0.2222222222222222
diazepam,anxiety,1.0
omeprazole,gerd,0.3333333333333333
rituximab,non-hodgkin's lymphoma,0.7777777777777778
fluconazole,vaginal yeast infection,0.1111111111111111
cefdinir,sinusitis,0.4444444444444444
levonorgestrel,birth control,0.8888888888888888
levonorgestrel,birth control,0.6666666666666666
propofol,anesthesia,1.0
levonorgestrel,emergency contraception,0.8888888888888888
levonorgestrel,birth control,0.0
liraglutide,"diabetes, type 2",0.0
liraglutide,obesity,1.0
lamotrigine,bipolar disorde,1.0
metronidazole,bacterial infection,0.6666666666666666
levonorgestrel,birth control,1.0
bisacodyl,constipation,0.0
hylan g-f 20,osteoarthritis,1.0
ziprasidone,bipolar disorde,1.0
apremilast,psoriatic arthritis,0.3333333333333333
tranexamic acid,menorrhagia,0.8888888888888888
lisinopril,high blood pressure,0.2222222222222222
tadalafil,erectile dysfunction,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
adalimumab,plaque psoriasis,0.8888888888888888
methylprednisolone,inflammatory conditions,0.8888888888888888
spironolactone,acne,0.6666666666666666
metronidazole,bacterial infection,0.5555555555555556
silodosin,benign prostatic hyperplasia,0.0
ondansetron,nausea/vomiting,1.0
desvenlafaxine,depression,0.7777777777777778
levonorgestrel,birth control,1.0
fluconazole,candida urinary tract infection,0.8888888888888888
gabapentin,pain,0.1111111111111111
avanafil,erectile dysfunction,0.8888888888888888
bisacodyl,constipation,0.0
lamotrigine,depression,1.0
mirtazapine,depression,1.0
levonorgestrel,birth control,0.8888888888888888
aripiprazole,bipolar disorde,1.0
nitrofurantoin,urinary tract infection,0.4444444444444444
adapalene,acne,1.0
ciprofloxacin,bladder infection,0.6666666666666666
alprazolam,anxiety,1.0
tioconazole,vaginal yeast infection,1.0
topiramate,migraine prevention,0.4444444444444444
sumatriptan,migraine,1.0
lorazepam,anxiety,0.8888888888888888
nitrofurantoin,urinary tract infection,0.0
ciprofloxacin,bladder infection,0.7777777777777778
alprazolam,anxiety,1.0
barium sulfate,computed tomography,1.0
levonorgestrel,emergency contraception,0.7777777777777778
tioconazole,vaginal yeast infection,0.1111111111111111
ciprofloxacin,bladder infection,0.5555555555555556
ibuprofen,pain,0.7777777777777778
temazepam,insomnia,0.8888888888888888
ondansetron,nausea/vomiting,0.8888888888888888
alprazolam,panic disorde,1.0
tafluprost,"glaucoma, open angle",1.0
ibuprofen,sciatica,1.0
insulin degludec,"diabetes, type 1",0.0
granisetron,"nausea/vomiting, chemotherapy induced",0.6666666666666666
clindamycin,bacterial infection,0.1111111111111111
fluconazole,vaginal yeast infection,0.0
topiramate,migraine prevention,1.0
diazepam,anxiety,1.0
diazepam,endoscopy or radiology premedication,1.0
aripiprazole,major depressive disorde,0.2222222222222222
anastrozole,breast cance,0.0
desvenlafaxine,depression,0.5555555555555556
metronidazole,bacterial infection,1.0
tadalafil,erectile dysfunction,1.0
pregabalin,pain,0.8888888888888888
baclofen,muscle spasm,0.0
gabapentin,insomnia,0.8888888888888888
suvorexant,insomnia,1.0
levonorgestrel,abnormal uterine bleeding,0.2222222222222222
imiquimod,keratosis,1.0
liraglutide,"diabetes, type 2",0.3333333333333333
valsartan,high blood pressure,0.7777777777777778
carisoprodol,muscle spasm,1.0
clindamycin,bacterial vaginitis,1.0
temazepam,insomnia,1.0
carvedilol,atrial fibrillation,0.8888888888888888
levonorgestrel,emergency contraception,1.0
bisacodyl,constipation,0.0
prednisolone,"asthma, acute",0.5555555555555556
lisinopril,high blood pressure,0.4444444444444444
valacyclovir,"herpes simplex, suppression",1.0
spironolactone,acne,0.8888888888888888
levonorgestrel,birth control,0.4444444444444444
levonorgestrel,emergency contraception,0.8888888888888888
dasatinib,chronic myelogenous leukemia,1.0
ezetimibe,high cholesterol,0.8888888888888888
fluconazole,vaginal yeast infection,0.4444444444444444
ibuprofen,pain,1.0
desvenlafaxine,depression,1.0
levonorgestrel,birth control,0.1111111111111111
bisacodyl,constipation,1.0
lamotrigine,bipolar disorde,1.0
lorazepam,anxiety,1.0
levonorgestrel,emergency contraception,0.8888888888888888
digoxin,atrial fibrillation,0.2222222222222222
levonorgestrel,emergency contraception,0.6666666666666666
melatonin,insomnia,0.8888888888888888
levonorgestrel,birth control,0.8888888888888888
cefdinir,otitis media,0.0
ramelteon,insomnia,1.0
metronidazole,dental abscess,0.0
tazarotene,acial wrinkles,1.0
carvedilol,heart failure,0.6666666666666666
omalizumab,urticaria,0.8888888888888888
tinidazole,bacterial vaginitis,0.7777777777777778
oseltamivir,influenza,1.0
lorazepam,panic disorde,1.0
lorazepam,anxiety,1.0
armodafinil,narcolepsy,1.0
carisoprodol,muscle spasm,0.8888888888888888
iloperidone,bipolar disorde,0.8888888888888888
alprazolam,panic disorde,0.8888888888888888
spironolactone,acne,0.3333333333333333
metronidazole,bacterial vaginitis,0.2222222222222222
lisinopril,high blood pressure,0.1111111111111111
levonorgestrel,birth control,1.0
pregabalin,ibromyalgia,0.0
eszopiclone,insomnia,0.1111111111111111
suvorexant,insomnia,1.0
tioconazole,vaginal yeast infection,0.2222222222222222
rosuvastatin,high cholesterol,0.0
suvorexant,insomnia,0.0
dapsone,,0.8888888888888888
cefdinir,strep throat,0.3333333333333333
gabapentin,hot flashes,1.0
levonorgestrel,birth control,0.5555555555555556
aripiprazole,schizophrenia,0.8888888888888888
gabapentin,insomnia,0.4444444444444444
suvorexant,insomnia,0.1111111111111111
levonorgestrel,birth control,1.0
clonazepam,panic disorde,0.8888888888888888
gabapentin,bipolar disorde,1.0
esomeprazole,gerd,0.8888888888888888
gabapentin,insomnia,0.7777777777777778
levonorgestrel,birth control,0.5555555555555556
sulfacetamide sodium,seborrheic dermatitis,1.0
valacyclovir,cold sores,1.0
bisacodyl,constipation,0.0
tranexamic acid,menstrual disorders,0.8888888888888888
perampanel,epilepsy,0.0
liraglutide,"diabetes, type 2",1.0
bisacodyl,constipation,0.8888888888888888
levonorgestrel,abnormal uterine bleeding,0.4444444444444444
minoxidil,alopecia,1.0
iloperidone,,0.7777777777777778
alprazolam,anxiety,1.0
secukinumab,ankylosing spondylitis,0.0
alprazolam,panic disorde,1.0
topiramate,migraine prevention,0.8888888888888888
levonorgestrel,birth control,0.7777777777777778
methocarbamol,muscle spasm,0.1111111111111111
ciprofloxacin,urinary tract infection,0.7777777777777778
mirtazapine,major depressive disorde,0.5555555555555556
levonorgestrel,emergency contraception,0.8888888888888888
hydrochlorothiazide,high blood pressure,0.5555555555555556
levonorgestrel,birth control,0.1111111111111111
levonorgestrel,birth control,0.2222222222222222
aripiprazole,autism,1.0
alprazolam,anxiety,1.0
erlotinib,pancreatic cance,0.4444444444444444
ciprofloxacin,urinary tract infection,0.5555555555555556
cabergoline,hyperprolactinemia,1.0
lorazepam,anxiety,0.8888888888888888
metronidazole,trichomoniasis,0.7777777777777778
clonazepam,bipolar disorde,1.0
mirtazapine,depression,1.0
dexamethasone,"nausea/vomiting, chemotherapy induced",1.0
pregabalin,neuropathic pain,0.1111111111111111
levonorgestrel,birth control,0.7777777777777778
orlistat,obesity,0.8888888888888888
oxcarbazepine,seizures,0.7777777777777778
suvorexant,insomnia,1.0
carvedilol,high blood pressure,0.0
carbamazepine,trigeminal neuralgia,0.7777777777777778
tioconazole,vaginal yeast infection,0.0
hydrochlorothiazide,nephrocalcinosis,0.5555555555555556
oseltamivir,swine flu,0.8888888888888888
ondansetron,alcohol dependence,0.6666666666666666
ropinirole,restless legs syndrome,0.0
allopurinol,gout,0.7777777777777778
levonorgestrel,birth control,0.4444444444444444
adalimumab,psoriatic arthritis,0.8888888888888888
levonorgestrel,birth control,0.0
ziprasidone,bipolar disorde,0.0
hylan g-f 20,osteoarthritis,0.4444444444444444
armodafinil,narcolepsy,0.2222222222222222
alprazolam,anxiety,0.8888888888888888
difluprednate,uveitis,1.0
alprazolam,anxiety,0.6666666666666666
fluconazole,vaginal yeast infection,0.0
anastrozole,breast cance,0.2222222222222222
gabapentin,ibromyalgia,0.1111111111111111
olanzapine,bipolar disorde,1.0
tadalafil,erectile dysfunction,1.0
carisoprodol,muscle spasm,1.0
anastrozole,breast cance,0.0
eluxadoline,irritable bowel syndrome,0.8888888888888888
azelaic acid,rosacea,0.6666666666666666
fluconazole,vaginal yeast infection,0.6666666666666666
spironolactone,acne,1.0
clarithromycin,sinusitis,0.0
nitrofurantoin,urinary tract infection,0.0
baclofen,chronic spasticity,0.7777777777777778
liraglutide,weight loss,1.0
lamotrigine,bipolar disorde,1.0
carisoprodol,muscle spasm,1.0
tioconazole,vaginal yeast infection,0.0
alprazolam,anxiety,0.8888888888888888
gabapentin,pain,1.0
gabapentin,pain,0.0
levonorgestrel,emergency contraception,0.8888888888888888
iloperidone,schizophrenia,0.0
cefdinir,otitis media,0.7777777777777778
carvedilol,atrial fibrillation,0.2222222222222222
gabapentin,postherpetic neuralgia,0.7777777777777778
clobazam,lennox-gastaut syndrome,0.0
levonorgestrel,birth control,0.7777777777777778
lorazepam,anxiety,1.0
levonorgestrel,abnormal uterine bleeding,0.2222222222222222
nitrofurantoin,urinary tract infection,0.0
lamotrigine,bipolar disorde,1.0
tadalafil,erectile dysfunction,1.0
methylprednisolone,inflammatory conditions,1.0
levonorgestrel,emergency contraception,1.0
temazepam,insomnia,0.0
roflumilast,"copd, maintenance",0.2222222222222222
tioconazole,vaginal yeast infection,0.0
liraglutide,obesity,0.8888888888888888
levonorgestrel,emergency contraception,1.0
tadalafil,erectile dysfunction,1.0
orlistat,obesity,0.8888888888888888
hydrochlorothiazide,high blood pressure,0.4444444444444444
lamotrigine,bipolar disorde,1.0
olanzapine,schizoaffective disorde,0.0
desvenlafaxine,anxiety,1.0
vardenafil,erectile dysfunction,0.3333333333333333
clindamycin,bacterial infection,0.3333333333333333
methotrexate,rheumatoid arthritis,0.2222222222222222
tioconazole,vaginal yeast infection,0.0
mirtazapine,depression,1.0
levonorgestrel,birth control,1.0
lorazepam,anxiety,0.6666666666666666
rosuvastatin,high cholesterol,1.0
cyclosporine,keratoconjunctivitis sicca,0.0
levonorgestrel,birth control,0.3333333333333333
levonorgestrel,emergency contraception,1.0
isosorbide mononitrate,heart failure,0.8888888888888888
clonazepam,anxiety,0.7777777777777778
levetiracetam,epilepsy,0.0
lamotrigine,depression,0.7777777777777778
alprazolam,anxiety,1.0
levonorgestrel,emergency contraception,0.8888888888888888
valacyclovir,cold sores,0.8888888888888888
lansoprazole,stomach ulce,1.0
benzoyl peroxide,acne,1.0
insulin lispro,"diabetes, type 2",0.7777777777777778
tinidazole,trichomoniasis,0.6666666666666666
bicalutamide,prostate cance,0.8888888888888888
letrozole,breast cance,0.7777777777777778
diazepam,anxiety,1.0
levonorgestrel,emergency contraception,1.0
topiramate,obesity,0.4444444444444444
aripiprazole,depression,1.0
adapalene,acne,1.0
clonazepam,anxiety,0.8888888888888888
levetiracetam,epilepsy,0.8888888888888888
levonorgestrel,birth control,0.7777777777777778
lamotrigine,bipolar disorde,0.4444444444444444
levetiracetam,seizures,0.5555555555555556
methylprednisolone,inflammatory conditions,0.7777777777777778
lamotrigine,borderline personality disorde,0.8888888888888888
lifitegrast,dry eye disease,0.3333333333333333
ciprofloxacin,bacterial infection,1.0
lubiprostone,"constipation, chronic",0.7777777777777778
topiramate,migraine prevention,0.7777777777777778
gabapentin,bipolar disorde,1.0
ciprofloxacin,diverticulitis,0.3333333333333333
lubiprostone,"constipation, drug induced",0.0
carbamazepine,trigeminal neuralgia,0.8888888888888888
gabapentin,anxiety,1.0
metronidazole,bacterial vaginitis,0.5555555555555556
methotrexate,psoriasis,1.0
magnesium hydroxide,constipation,0.2222222222222222
lisinopril,high blood pressure,0.4444444444444444
naltrexone,alcohol dependence,1.0
levonorgestrel,birth control,0.2222222222222222
adalimumab,behcet's disease,0.8888888888888888
magnesium hydroxide,constipation,1.0
rivaroxaban,pulmonary embolism,0.0
levonorgestrel,emergency contraception,1.0
imiquimod,basal cell carcinoma,0.8888888888888888
armodafinil,not listed / othe,0.6666666666666666
liraglutide,obesity,0.8888888888888888
gabapentin,anxiety,0.8888888888888888
ziprasidone,bipolar disorde,0.4444444444444444
liraglutide,obesity,0.8888888888888888
brexpiprazole,major depressive disorde,0.0
metronidazole,bacterial vaginitis,0.6666666666666666
acitretin,psoriasis,0.7777777777777778
leflunomide,rheumatoid arthritis,1.0
metronidazole,pseudomembranous colitis,1.0
bisacodyl,constipation,0.1111111111111111
metronidazole,dental abscess,0.2222222222222222
baclofen,periodic limb movement disorde,0.6666666666666666
clarithromycin,bronchitis,0.0
lorazepam,anxiety,1.0
temazepam,insomnia,0.4444444444444444
tioconazole,vaginal yeast infection,0.6666666666666666
magnesium hydroxide,constipation,1.0
levonorgestrel,abnormal uterine bleeding,1.0
diazepam,anxiety,1.0
metronidazole,bacterial vaginitis,0.4444444444444444
clindamycin,bacterial infection,0.5555555555555556
aripiprazole,bipolar disorde,0.8888888888888888
tioconazole,vaginal yeast infection,0.0
tadalafil,erectile dysfunction,0.6666666666666666
etanercept,rheumatoid arthritis,1.0
mirtazapine,anxiety,0.5555555555555556
apremilast,plaque psoriasis,1.0
levonorgestrel,abnormal uterine bleeding,0.0
