Entity Group,Word,Score,Generic Name,Use Case
Diagnostic_procedure,antioxidants,0.99345326,antioxidants and micronutrients,protection
Diagnostic_procedure,micronutrients protection,0.9161646,antioxidants and micronutrients,protection
Disease_disorder,anti,0.5855269,antihemophilic factor [factor viii],haemophilia a
Medication,anti,0.9805642,anti-thymocyte globulin,use in conjunction with concomitant immunosuppression
Medication,thymocyte globulin,0.7253059,anti-thymocyte globulin,use in conjunction with concomitant immunosuppression
Medication,tetry,0.54673004,antazoline + tetryzoline,adults and children above 2 years of age
Subject,children,0.56662786,antazoline + tetryzoline,adults and children above 2 years of age
Age,above 2 years of age,0.964193,antazoline + tetryzoline,adults and children above 2 years of age
Detailed_description,limitations,0.77919513,anidulafungin,limitations of use
Detailed_description,herbal,0.99726427,nabayas louha herbal haematinic,iron deficiency anemia
Sign_symptom,anemia,0.97116166,nabayas louha herbal haematinic,iron deficiency anemia
Medication,must,0.47211713,"mustakarista [cyperus, zingiber, piper nigrum]",dyspepsia
Detailed_description,physical,0.9429692,mumshik,physical &amp;
Sign_symptom,oligomenorrhea,0.8984006,monjistha [rubia cordifolia],"dysmenorrhoea, oligomenorrhea"
Medication,menthol +,0.97604275,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
Medication,camphor,0.99263704,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
Medication,methyl salicylate,0.9417424,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
Administration,caps,0.44905493,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
Biological_structure,muscle,0.99991775,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
Sign_symptom,pain,0.99984026,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
Disease_disorder,strains,0.63655674,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
History,sports injuries,0.81688344,menthol + camphor + methyl salicylate + oleoresin capsicum,"muscle pain sprains, strains and sports injuries"
Medication,menthol,0.9967459,menthol + camphor + eucalyptus oil + mint oil,cream
Medication,camphor,0.9984032,menthol + camphor + eucalyptus oil + mint oil,cream
Medication,eucalyptus oil,0.8580308,menthol + camphor + eucalyptus oil + mint oil,cream
Diagnostic_procedure,mint,0.37602144,menthol + camphor + eucalyptus oil + mint oil,cream
Diagnostic_procedure,cream,0.24088505,menthol + camphor + eucalyptus oil + mint oil,cream
Medication,mentha,0.73338044,mentha + cinnamomum + gaultheria + capsicum,effective
Medication,cinnamomum,0.8014077,mentha + cinnamomum + gaultheria + capsicum,effective
Medication,gaul,0.6124407,mentha + cinnamomum + gaultheria + capsicum,effective
Detailed_description,effective,0.83547056,mentha + cinnamomum + gaultheria + capsicum,effective
Sign_symptom,general de,0.9137813,marwareedi,general debility nervous debility
Sign_symptom,nervous debility,0.94749326,marwareedi,general debility nervous debility
Diagnostic_procedure,marine collagen cozen,0.9547364,marine collagen,cozen
Sign_symptom,in - scabies,0.8836004,marham kharish,indicated in- scabies itching pustular piles
Sign_symptom,pustular piles,0.9047929,marham kharish,indicated in- scabies itching pustular piles
Disease_disorder,malus sylvestris,0.99445075,malus sylvestris,no specific data available
Detailed_description,maha,0.95866495,mahadrakkharist [grape extract],pulmonary fibrosis pulmonary tuberculosis
Biological_structure,pulmonary,0.86098677,mahadrakkharist [grape extract],pulmonary fibrosis pulmonary tuberculosis
Disease_disorder,pulmonary tuberculosis,0.99142003,mahadrakkharist [grape extract],pulmonary fibrosis pulmonary tuberculosis
Diagnostic_procedure,lutein +,0.9119916,lutein + zeaxanthin,cataracts retinitis pigmentosa
Diagnostic_procedure,zeax,0.74346745,lutein + zeaxanthin,cataracts retinitis pigmentosa
Disease_disorder,cataracts,0.89047486,lutein + zeaxanthin,cataracts retinitis pigmentosa
Disease_disorder,retinitis pigmentosa,0.81569254,lutein + zeaxanthin,cataracts retinitis pigmentosa
Medication,liquor,0.67350537,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Diagnostic_procedure,cascara sa,0.4871769,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Diagnostic_procedure,belladona,0.53736466,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Sign_symptom,spermatorrhoea,0.9142617,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Detailed_description,painful,0.9899678,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Sign_symptom,micturations,0.99708176,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Detailed_description,nocturnal,0.9999639,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Sign_symptom,emission,0.92490745,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Sign_symptom,enuresis,0.9896973,liquorice + cascara sagrada + belladona,spermatorrhoea painful micturations nocturnal emission enuresis
Date,12 years and older,0.9984274,azelastine hydrochloride (eye drop),12 years and older
Severity,mild,0.99976784,azelaic acid,mild to moderate inflammatory acne vulgaris
Severity,moderate,0.9930702,azelaic acid,mild to moderate inflammatory acne vulgaris
Detailed_description,inflammatory,0.9999435,azelaic acid,mild to moderate inflammatory acne vulgaris
Disease_disorder,acne vulgaris,0.9998235,azelaic acid,mild to moderate inflammatory acne vulgaris
Medication,azathioprine,0.9010563,azathioprine,cannot be recommended
Therapeutic_procedure,recommended,0.39424467,azathioprine,cannot be recommended
Medication,axitinib,0.9324301,axitinib,failure of one priorsystemic therapy
Therapeutic_procedure,priorsystemic therapy,0.89211494,axitinib,failure of one priorsystemic therapy
Disease_disorder,erectile dysfunction,0.9895356,avanafil,erectile dysfunction
Disease_disorder,bowel syndrome,0.95843166,atropine sulfate,"non ulcer dyspepsia, irritable bowel syndrome"
Medication,atracurium besilate,0.98669964,atracurium besilate,"facilitate mechanical ventilation in intensive care, muscle relaxant in general anaesthesia"
Detailed_description,mechanical,0.99914765,atracurium besilate,"facilitate mechanical ventilation in intensive care, muscle relaxant in general anaesthesia"
Therapeutic_procedure,ventilation,0.9992085,atracurium besilate,"facilitate mechanical ventilation in intensive care, muscle relaxant in general anaesthesia"
Medication,muscle relaxant,0.99896544,atracurium besilate,"facilitate mechanical ventilation in intensive care, muscle relaxant in general anaesthesia"
Medication,general anaesthesia,0.9771869,atracurium besilate,"facilitate mechanical ventilation in intensive care, muscle relaxant in general anaesthesia"
Detailed_description,imminent,0.8469371,atosiban acetate,indicated to delay imminent pre-term birth
History,- term,0.4504385,atosiban acetate,indicated to delay imminent pre-term birth
Clinical_event,birth,0.85270166,atosiban acetate,indicated to delay imminent pre-term birth
Medication,calcium,0.57409286,atorvastatin calcium,adjunct to diet
Detailed_description,adjunct,0.9996692,atorvastatin calcium,adjunct to diet
Therapeutic_procedure,diet,0.98037016,atorvastatin calcium,adjunct to diet
Medication,atomoxetine hydrochloride,0.9839723,atomoxetine hydrochloride,attention deficit hyperactivity disorder (adhd).
Disease_disorder,attention deficit hyperactivity disorder,0.9994996,atomoxetine hydrochloride,attention deficit hyperactivity disorder (adhd).
Detailed_description,locally advanced,0.79822075,atezolizumab,locally advanced or metastatic urothelial carcinoma
Detailed_description,metastatic,0.8509307,atezolizumab,locally advanced or metastatic urothelial carcinoma
Sign_symptom,hyper,0.9968489,atenolol + chlorthalidone,hypertension
Therapeutic_procedure,management,0.99230325,atenolol,for the long-term management of patients with angina pectoris
Disease_disorder,angina pectoris,0.9997269,atenolol,for the long-term management of patients with angina pectoris
Detailed_description,red clover,0.950508,red clover isoflavones,menopausal women
Medication,isoflavones,0.7140846,red clover isoflavones,menopausal women
Sex,women,0.92387116,red clover isoflavones,menopausal women
Nonbiological_location,mouth,0.57240146,pumpkin [cucurbita pepo],commonly used by mouth for symptoms of benign prostatic hyperplasia
Detailed_description,benign,0.9828456,pumpkin [cucurbita pepo],commonly used by mouth for symptoms of benign prostatic hyperplasia
Sign_symptom,hyperplasia,0.9527774,pumpkin [cucurbita pepo],commonly used by mouth for symptoms of benign prostatic hyperplasia
Sign_symptom,hemorrhoids,0.98997134,psyllium [ispaghula husk] + senna extract,constipation hemorrhoids or piles bowel regulation
Diagnostic_procedure,piles bowel regulation,0.77852416,psyllium [ispaghula husk] + senna extract,constipation hemorrhoids or piles bowel regulation
Medication,probiotic,0.72741044,probiotic combination [4 billion],antibiotic associated diarrhea
Medication,anti,0.99971336,probiotic combination [4 billion],antibiotic associated diarrhea
Sign_symptom,diarrhea,0.918997,probiotic combination [4 billion],antibiotic associated diarrhea
Medication,probiotic,0.87712944,probiotic combination [3.2 billion],indigestion
Medication,probiotic,0.99009526,probiotic combination [2.3 billion],urinary tract infection
Biological_structure,tract,0.7558847,probiotic combination [2.3 billion],urinary tract infection
Disease_disorder,infection,0.99956065,probiotic combination [2.3 billion],urinary tract infection
Medication,probiotic,0.8910583,probiotic combination [2 billion],lactobacillus reuteri ncimb 30242
Lab_value,30242,0.9886403,probiotic combination [2 billion],lactobacillus reuteri ncimb 30242
Diagnostic_procedure,proanthocyanidins amp,0.98396844,proanthocyanidins,amp
Diagnostic_procedure,sand,0.3634793,prasarani sandhan,rheumatoid arthritis
Medication,peppermint oil,0.64075553,peppermint oil,irritable bowel syndrome
Sign_symptom,irritable,0.6802018,peppermint oil,irritable bowel syndrome
Disease_disorder,bowel syndrome,0.97413987,peppermint oil,irritable bowel syndrome
Sign_symptom,loss,0.9660247,penitab,loss of memory dementia
Sign_symptom,memory,0.98243815,penitab,loss of memory dementia
Disease_disorder,dementia,0.9905144,penitab,loss of memory dementia
Sign_symptom,pechish,0.7151799,pechish,indicated
Biological_structure,back,0.995248,patrangasav,low back pain
Sign_symptom,pain,0.9999573,patrangasav,low back pain
Medication,panax ginseng,0.95314443,panax ginseng,primary uses- adaptogen and general tonic
Detailed_description,primary uses,0.8412968,panax ginseng,primary uses- adaptogen and general tonic
Medication,adapt,0.9995926,panax ginseng,primary uses- adaptogen and general tonic
Medication,general tonic,0.99895716,panax ginseng,primary uses- adaptogen and general tonic
Medication,clotrimazole,0.920174,beclomethasone dipropionate + chloramphenicol + clotrimazole + lidocaine,shows excellent pain reduction of lidocaine to treat acute otitis media
Medication,lidocaine,0.99927044,beclomethasone dipropionate + chloramphenicol + clotrimazole + lidocaine,shows excellent pain reduction of lidocaine to treat acute otitis media
Sign_symptom,pain,0.99996173,beclomethasone dipropionate + chloramphenicol + clotrimazole + lidocaine,shows excellent pain reduction of lidocaine to treat acute otitis media
Detailed_description,acute,0.99994636,beclomethasone dipropionate + chloramphenicol + clotrimazole + lidocaine,shows excellent pain reduction of lidocaine to treat acute otitis media
Biological_structure,nasal poly,0.4397955,beclomethasone dipropionate (nasal spray),nasal polyps
Medication,formoterol fumarate asthma,0.8952504,beclometasone dipropionate + formoterol fumarate,asthma
Medication,basiliximab,0.9151138,basiliximab,some cases oflichen planushave
Medication,planushave,0.8529892,basiliximab,some cases oflichen planushave
Detailed_description,barium sulfate radiopaque contrast media,0.9973477,barium sulfate,radiopaque contrast media
Medication,bari,0.9991905,baricitinib,limitation of use: use of baricitinib in combination with other
Medication,baricitini,0.9717559,baricitinib,limitation of use: use of baricitinib in combination with other
Diagnostic_procedure,bambuterol,0.99827605,bambuterol hydrochloride,"bronchial asthma, chronic bronchitis, emphysema"
Diagnostic_procedure,hydrochloride,0.81355053,bambuterol hydrochloride,"bronchial asthma, chronic bronchitis, emphysema"
Detailed_description,chronic,0.9989473,bambuterol hydrochloride,"bronchial asthma, chronic bronchitis, emphysema"
Medication,marboxil,0.9666848,baloxavir marboxil,treatment of acute uncomplicated influenza
Detailed_description,acute,0.99977654,baloxavir marboxil,treatment of acute uncomplicated influenza
Detailed_description,uncomplicated,0.57765085,baloxavir marboxil,treatment of acute uncomplicated influenza
